customer_id,signup_date,acquisition_channel,age,city_tier
CUST02641,2023-08-16,Social Media,57,Tier 3
CUST02642,2023-10-13,Referral,46,Tier 2
CUST02643,2023-10-06,Paid Ads,57,Tier 2
CUST02644,2023-10-04,Organic Search,35,Tier 2
CUST02645,2024-01-05,Referral,37,Tier 1
CUST02646,2023-12-07,Email,53,Tier 2
CUST02647,2023-10-24,Organic Search,50,Tier 1
CUST02648,2023-07-13,Email,57,Tier 1
CUST02649,2023-07-01,Paid Ads,53,Tier 2
CUST02650,2023-08-03,Social Media,48,Tier 1
CUST02651,2024-01-06,Paid Ads,35,Tier 3
CUST02652,2023-09-17,Organic Search,47,Tier 1
CUST02653,2023-09-16,Email,24,Tier 2
CUST02654,2023-10-29,Paid Ads,35,Tier 3
CUST02655,2023-10-01,Organic Search,35,Tier 2
CUST02656,2023-10-06,Email,32,Tier 2
CUST02657,2023-09-20,Social Media,42,Tier 2
CUST02658,2024-01-15,Organic Search,55,Tier 3
CUST02659,2023-12-06,Email,58,Tier 1
CUST02660,2024-01-08,Paid Ads,57,Tier 2
CUST02661,2023-11-30,Organic Search,50,Tier 1
CUST02662,2023-08-07,Paid Ads,54,Tier 1
CUST02663,2023-07-14,Paid Ads,55,Tier 1
CUST02664,2023-11-13,Social Media,32,Tier 1
CUST02665,2023-09-29,Organic Search,45,Tier 2
CUST02666,2023-08-23,Social Media,37,Tier 3
CUST02667,2023-11-07,Organic Search,49,Tier 2
CUST02668,2023-10-09,Referral,27,Tier 2
CUST02669,2023-09-27,Email,56,Tier 1
CUST02670,2023-08-25,Social Media,35,Tier 1
CUST02671,2023-10-02,Organic Search,37,Tier 1
CUST02672,2023-10-01,Paid Ads,22,Tier 2
CUST02673,2023-09-22,Organic Search,29,Tier 1
CUST02674,2023-09-23,Referral,40,Tier 2
CUST02675,2024-01-05,Paid Ads,22,Tier 3
CUST02676,2023-07-22,Email,35,Tier 2
CUST02677,2023-08-04,Social Media,26,Tier 2
CUST02678,2023-07-16,Paid Ads,52,Tier 2
CUST02679,2023-08-19,Social Media,29,Tier 1
CUST02680,2023-10-30,Email,49,Tier 1
CUST02681,2023-11-05,Social Media,29,Tier 3
CUST02682,2023-10-21,Paid Ads,56,Tier 2
CUST02683,2023-12-18,Paid Ads,39,Tier 2
CUST02684,2023-07-17,Organic Search,48,Tier 1
CUST02685,2023-09-18,Social Media,28,Tier 2
CUST02686,2024-01-02,Email,44,Tier 1
CUST02687,2023-11-07,Paid Ads,45,Tier 1
CUST02688,2023-11-09,Referral,26,Tier 1
CUST02689,2023-09-23,Organic Search,57,Tier 1
CUST02690,2023-12-14,Social Media,26,Tier 1
CUST02691,2023-10-02,Referral,26,Tier 1
CUST02692,2023-11-11,Social Media,52,Tier 2
CUST02693,2023-09-19,Social Media,34,Tier 2
CUST02694,2023-09-07,Paid Ads,59,Tier 2
CUST02695,2023-09-07,Organic Search,31,Tier 2
CUST02696,2023-11-25,Social Media,41,Tier 3
CUST02697,2024-01-08,Paid Ads,30,Tier 1
CUST02698,2023-07-16,Organic Search,45,Tier 1
CUST02699,2023-08-20,Social Media,40,Tier 2
CUST02700,2023-10-13,Paid Ads,50,Tier 1
CUST02701,2023-12-12,Referral,45,Tier 2
CUST02702,2024-01-13,Social Media,20,Tier 2
CUST02703,2023-12-17,Social Media,51,Tier 3
CUST02704,2024-01-01,Social Media,44,Tier 3
CUST02705,2023-09-04,Social Media,46,Tier 3
CUST02706,2023-07-09,Social Media,37,Tier 1
CUST02707,2023-10-15,Email,23,Tier 3
CUST02708,2023-10-08,Organic Search,51,Tier 1
CUST02709,2023-09-24,Social Media,38,Tier 2
CUST02710,2023-09-02,Social Media,48,Tier 2
CUST02711,2023-07-22,Paid Ads,26,Tier 1
CUST02712,2023-12-09,Organic Search,56,Tier 2
CUST02713,2023-12-30,Email,35,Tier 1
CUST02714,2023-12-04,Organic Search,19,Tier 1
CUST02715,2023-12-13,Referral,21,Tier 3
CUST02716,2023-10-18,Referral,44,Tier 1
CUST02717,2023-10-05,Organic Search,49,Tier 1
CUST02718,2023-07-18,Email,26,Tier 1
CUST02719,2023-09-09,Organic Search,26,Tier 3
CUST02720,2024-01-09,Social Media,53,Tier 1
CUST02721,2023-11-04,Paid Ads,57,Tier 1
CUST02722,2023-10-05,Email,46,Tier 3
CUST02723,2023-07-01,Paid Ads,22,Tier 1
CUST02724,2023-11-09,Organic Search,34,Tier 1
CUST02725,2023-07-04,Paid Ads,31,Tier 2
CUST02726,2023-11-02,Organic Search,38,Tier 2
CUST02727,2023-09-20,Email,23,Tier 3
CUST02728,2023-07-27,Organic Search,55,Tier 1
CUST02729,2023-12-18,Paid Ads,38,Tier 3
CUST02730,2023-08-28,Social Media,42,Tier 3
CUST02731,2023-08-01,Social Media,54,Tier 1
CUST02732,2023-12-08,Social Media,52,Tier 1
CUST02733,2023-07-28,Referral,52,Tier 3
CUST02734,2023-10-14,Organic Search,37,Tier 2
CUST02735,2023-10-13,Organic Search,35,Tier 2
CUST02736,2023-12-30,Email,23,Tier 2
CUST02737,2024-01-04,Social Media,43,Tier 2
CUST02738,2023-09-08,Referral,36,Tier 3
CUST02739,2023-08-31,Organic Search,26,Tier 1
CUST02740,2023-08-03,Paid Ads,45,Tier 1
CUST02741,2023-09-25,Organic Search,33,Tier 3
CUST02742,2023-10-22,Social Media,31,Tier 3
CUST02743,2023-10-14,Email,34,Tier 2
CUST02744,2023-08-25,Organic Search,40,Tier 3
CUST02745,2023-10-21,Paid Ads,38,Tier 2
CUST02746,2023-07-13,Email,31,Tier 1
CUST02747,2023-12-31,Social Media,38,Tier 3
CUST02748,2023-07-18,Organic Search,20,Tier 1
CUST02749,2023-12-29,Social Media,53,Tier 1
CUST02750,2023-10-21,Email,37,Tier 1
CUST02751,2023-12-18,Social Media,55,Tier 2
CUST02752,2023-08-08,Social Media,24,Tier 3
CUST02753,2024-01-05,Organic Search,32,Tier 1
CUST02754,2023-12-17,Organic Search,22,Tier 1
CUST02755,2023-09-17,Social Media,40,Tier 2
CUST02756,2023-11-23,Organic Search,57,Tier 3
CUST02757,2023-11-28,Social Media,54,Tier 2
CUST02758,2023-12-29,Social Media,52,Tier 2
CUST02759,2023-07-30,Social Media,45,Tier 2
CUST02760,2023-10-06,Organic Search,25,Tier 1
CUST02761,2023-08-27,Paid Ads,21,Tier 1
CUST02762,2024-01-12,Email,51,Tier 1
CUST02763,2023-09-05,Organic Search,20,Tier 3
CUST02764,2023-09-09,Social Media,34,Tier 1
CUST02765,2023-11-23,Social Media,43,Tier 2
CUST02766,2023-10-14,Paid Ads,33,Tier 1
CUST02767,2023-07-07,Social Media,42,Tier 2
CUST02768,2023-08-09,Organic Search,33,Tier 1
CUST02769,2023-09-08,Paid Ads,49,Tier 1
CUST02770,2024-01-09,Referral,32,Tier 1
CUST02771,2023-09-06,Referral,32,Tier 2
CUST02772,2023-08-18,Paid Ads,24,Tier 1
CUST02773,2023-08-21,Referral,32,Tier 2
CUST02774,2023-10-22,Paid Ads,35,Tier 2
CUST02775,2023-10-15,Organic Search,36,Tier 2
CUST02776,2023-07-29,Organic Search,38,Tier 2
CUST02777,2023-11-26,Referral,35,Tier 3
CUST02778,2023-09-16,Organic Search,34,Tier 1
CUST02779,2023-07-09,Email,58,Tier 1
CUST02780,2023-12-22,Email,57,Tier 3
CUST02781,2023-09-14,Social Media,50,Tier 1
CUST02782,2023-08-11,Paid Ads,27,Tier 3
CUST02783,2023-12-26,Organic Search,45,Tier 1
CUST02784,2023-12-31,Organic Search,51,Tier 2
CUST02785,2023-12-26,Email,28,Tier 1
CUST02786,2024-01-14,Social Media,35,Tier 3
CUST02787,2023-11-05,Email,54,Tier 2
CUST02788,2023-07-20,Social Media,35,Tier 1
CUST02789,2023-12-02,Organic Search,36,Tier 1
CUST02790,2023-12-13,Social Media,41,Tier 1
CUST02791,2023-09-10,Email,52,Tier 2
CUST02792,2023-09-03,Organic Search,26,Tier 1
CUST02793,2023-12-29,Paid Ads,31,Tier 1
CUST02794,2023-10-21,Social Media,41,Tier 2
CUST02795,2023-07-24,Social Media,38,Tier 1
CUST02796,2023-11-05,Organic Search,40,Tier 1
CUST02797,2023-12-22,Social Media,41,Tier 1
CUST02798,2024-01-15,Organic Search,59,Tier 2
CUST02799,2023-09-21,Organic Search,53,Tier 3
CUST02800,2023-09-01,Email,21,Tier 1
CUST02801,2024-01-01,Email,52,Tier 2
CUST02802,2023-12-30,Social Media,51,Tier 1
CUST02803,2023-08-29,Paid Ads,35,Tier 1
CUST02804,2023-10-07,Organic Search,37,Tier 2
CUST02805,2023-08-31,Paid Ads,48,Tier 1
CUST02806,2023-07-30,Organic Search,41,Tier 2
CUST02807,2023-07-22,Organic Search,33,Tier 3
CUST02808,2023-11-03,Paid Ads,32,Tier 3
CUST02809,2023-12-04,Paid Ads,20,Tier 1
CUST02810,2023-12-16,Organic Search,57,Tier 1
CUST02811,2023-08-11,Email,36,Tier 3
CUST02812,2023-10-06,Organic Search,24,Tier 1
CUST02813,2024-01-09,Organic Search,50,Tier 2
CUST02814,2023-07-31,Email,39,Tier 1
CUST02815,2023-12-05,Organic Search,58,Tier 1
CUST02816,2023-10-20,Email,46,Tier 1
CUST02817,2023-11-23,Organic Search,45,Tier 3
CUST02818,2023-10-30,Paid Ads,20,Tier 3
CUST02819,2023-07-17,Organic Search,51,Tier 1
CUST02820,2023-08-07,Organic Search,34,Tier 3
CUST02821,2023-11-19,Email,57,Tier 1
CUST02822,2023-10-18,Referral,40,Tier 1
CUST02823,2023-12-31,Organic Search,31,Tier 2
CUST02824,2023-07-22,Paid Ads,20,Tier 2
CUST02825,2024-01-11,Social Media,32,Tier 1
CUST02826,2023-08-25,Paid Ads,56,Tier 1
CUST02827,2023-10-27,Social Media,59,Tier 3
CUST02828,2023-11-24,Organic Search,46,Tier 3
CUST02829,2023-08-26,Referral,25,Tier 3
CUST02830,2023-12-19,Paid Ads,36,Tier 1
CUST02831,2023-08-04,Paid Ads,59,Tier 2
CUST02832,2023-10-22,Social Media,54,Tier 1
CUST02833,2023-11-02,Email,59,Tier 3
CUST02834,2023-11-06,Paid Ads,54,Tier 1
CUST02835,2023-08-21,Social Media,22,Tier 1
CUST02836,2023-09-23,Email,48,Tier 1
CUST02837,2024-01-14,Organic Search,42,Tier 3
CUST02838,2023-12-12,Email,38,Tier 2
CUST02839,2023-09-03,Organic Search,49,Tier 1
CUST02840,2023-12-26,Social Media,42,Tier 2
CUST02841,2023-11-06,Referral,25,Tier 3
CUST02842,2023-07-21,Paid Ads,44,Tier 1
CUST02843,2023-12-28,Paid Ads,31,Tier 3
CUST02844,2023-07-16,Organic Search,26,Tier 3
CUST02845,2023-10-31,Organic Search,23,Tier 1
CUST02846,2023-08-30,Referral,31,Tier 1
CUST02847,2023-08-23,Organic Search,47,Tier 1
CUST02848,2023-12-15,Paid Ads,38,Tier 1
CUST02849,2023-07-26,Social Media,32,Tier 2
CUST02850,2023-09-18,Social Media,50,Tier 2
CUST02851,2023-09-03,Paid Ads,45,Tier 2
CUST02852,2023-10-08,Email,43,Tier 1
CUST02853,2023-09-12,Email,22,Tier 2
CUST02854,2024-01-08,Referral,39,Tier 2
CUST02855,2023-12-18,Email,36,Tier 3
CUST02856,2023-07-17,Email,57,Tier 1
CUST02857,2023-10-29,Organic Search,33,Tier 2
CUST02858,2024-01-03,Organic Search,56,Tier 3
CUST02859,2023-07-23,Email,42,Tier 2
CUST02860,2023-11-12,Referral,26,Tier 1
CUST02861,2023-12-19,Social Media,46,Tier 1
CUST02862,2023-12-28,Referral,39,Tier 3
CUST02863,2023-09-09,Paid Ads,34,Tier 1
CUST02864,2023-10-16,Social Media,34,Tier 3
CUST02865,2023-09-17,Social Media,53,Tier 3
CUST02866,2023-12-09,Email,35,Tier 1
CUST02867,2023-08-15,Paid Ads,27,Tier 2
CUST02868,2024-01-12,Paid Ads,53,Tier 1
CUST02869,2023-09-16,Social Media,47,Tier 1
CUST02870,2023-07-16,Organic Search,57,Tier 2
CUST02871,2023-09-09,Referral,36,Tier 2
CUST02872,2023-10-04,Organic Search,30,Tier 1
CUST02873,2023-11-24,Social Media,37,Tier 3
CUST02874,2023-07-02,Email,40,Tier 1
CUST02875,2023-07-10,Social Media,33,Tier 2
CUST02876,2023-12-25,Paid Ads,19,Tier 2
CUST02877,2023-11-02,Referral,20,Tier 1
CUST02878,2023-09-19,Email,26,Tier 3
CUST02879,2023-11-17,Organic Search,40,Tier 2
CUST02880,2023-09-08,Email,43,Tier 2
CUST02881,2023-11-27,Organic Search,20,Tier 2
CUST02882,2023-08-01,Organic Search,27,Tier 1
CUST02883,2023-10-13,Paid Ads,27,Tier 1
CUST02884,2023-09-22,Social Media,31,Tier 2
CUST02885,2023-11-06,Paid Ads,24,Tier 3
CUST02886,2023-12-29,Email,48,Tier 3
CUST02887,2023-08-27,Paid Ads,33,Tier 1
CUST02888,2024-01-14,Organic Search,33,Tier 1
CUST02889,2023-11-23,Referral,25,Tier 1
CUST02890,2023-11-11,Email,29,Tier 1
CUST02891,2023-08-14,Referral,58,Tier 2
CUST02892,2023-10-05,Organic Search,56,Tier 2
CUST02893,2023-07-23,Organic Search,58,Tier 1
CUST02894,2023-07-23,Social Media,20,Tier 2
CUST02895,2023-12-01,Email,57,Tier 2
CUST02896,2023-11-12,Organic Search,28,Tier 1
CUST02897,2023-09-17,Organic Search,35,Tier 2
CUST02898,2023-08-13,Social Media,25,Tier 1
CUST02899,2023-07-27,Paid Ads,58,Tier 2
CUST02900,2023-07-26,Email,57,Tier 3
CUST02901,2023-10-05,Paid Ads,22,Tier 2
CUST02902,2023-08-05,Paid Ads,53,Tier 3
CUST02903,2023-10-17,Referral,54,Tier 1
CUST02904,2023-08-24,Organic Search,49,Tier 2
CUST02905,2024-01-08,Paid Ads,43,Tier 2
CUST02906,2024-01-01,Social Media,59,Tier 2
CUST02907,2023-09-07,Organic Search,31,Tier 3
CUST02908,2023-08-30,Paid Ads,36,Tier 2
CUST02909,2023-11-07,Email,39,Tier 2
CUST02910,2023-08-24,Paid Ads,19,Tier 1
CUST02911,2023-10-30,Paid Ads,54,Tier 1
CUST02912,2023-10-05,Paid Ads,26,Tier 2
CUST02913,2023-09-18,Email,39,Tier 2
CUST02914,2023-09-25,Email,39,Tier 3
CUST02915,2023-08-07,Email,45,Tier 1
CUST02916,2023-10-27,Organic Search,37,Tier 1
CUST02917,2023-09-16,Email,41,Tier 2
CUST02918,2023-12-04,Referral,53,Tier 3
CUST02919,2023-12-01,Paid Ads,58,Tier 3
CUST02920,2023-08-04,Social Media,23,Tier 1
CUST02921,2023-09-17,Email,59,Tier 1
CUST02922,2023-09-05,Social Media,26,Tier 1
CUST02923,2023-09-25,Referral,29,Tier 1
CUST02924,2023-12-04,Organic Search,34,Tier 3
CUST02925,2023-08-03,Paid Ads,57,Tier 1
CUST02926,2023-10-05,Paid Ads,42,Tier 1
CUST02927,2023-12-16,Paid Ads,39,Tier 1
CUST02928,2023-12-16,Organic Search,41,Tier 1
CUST02929,2023-11-28,Social Media,56,Tier 3
CUST02930,2023-09-09,Organic Search,26,Tier 1
CUST02931,2023-07-03,Paid Ads,25,Tier 1
CUST02932,2023-08-27,Email,20,Tier 3
CUST02933,2023-08-01,Organic Search,48,Tier 1
CUST02934,2023-07-31,Referral,31,Tier 2
CUST02935,2023-09-20,Social Media,41,Tier 1
CUST02936,2023-08-12,Paid Ads,47,Tier 2
CUST02937,2023-11-12,Paid Ads,56,Tier 1
CUST02938,2023-10-13,Organic Search,55,Tier 1
CUST02939,2023-07-01,Social Media,38,Tier 2
CUST02940,2023-08-30,Organic Search,51,Tier 1
CUST02941,2023-07-14,Email,47,Tier 2
CUST02942,2023-12-27,Social Media,33,Tier 1
CUST02943,2023-07-06,Organic Search,41,Tier 2
CUST02944,2023-10-11,Social Media,21,Tier 3
CUST02945,2023-07-10,Organic Search,55,Tier 1
CUST02946,2023-09-09,Referral,47,Tier 1
CUST02947,2023-09-28,Organic Search,26,Tier 3
CUST02948,2023-12-05,Email,40,Tier 2
CUST02949,2023-11-26,Organic Search,47,Tier 1
CUST02950,2023-11-03,Social Media,20,Tier 2
CUST02951,2024-01-04,Paid Ads,59,Tier 1
CUST02952,2023-10-05,Organic Search,19,Tier 1
CUST02953,2023-09-12,Email,38,Tier 3
CUST02954,2023-10-23,Paid Ads,39,Tier 2
CUST02955,2024-01-07,Email,55,Tier 2
CUST02956,2023-12-17,Social Media,26,Tier 1
CUST02957,2023-08-20,Paid Ads,45,Tier 1
CUST02958,2024-01-08,Organic Search,53,Tier 3
CUST02959,2023-08-25,Organic Search,24,Tier 1
CUST02960,2023-08-10,Email,37,Tier 1
CUST02961,2023-08-01,Paid Ads,36,Tier 1
CUST02962,2023-07-15,Paid Ads,19,Tier 2
CUST02963,2023-08-31,Organic Search,43,Tier 1
CUST02964,2023-12-02,Paid Ads,45,Tier 1
CUST02965,2023-07-28,Referral,25,Tier 3
CUST02966,2023-09-02,Organic Search,47,Tier 2
CUST02967,2024-01-03,Email,49,Tier 1
CUST02968,2024-01-02,Social Media,54,Tier 2
CUST02969,2023-11-07,Social Media,37,Tier 1
CUST02970,2023-11-04,Paid Ads,24,Tier 1
CUST02971,2023-08-05,Email,43,Tier 2
CUST02972,2023-10-22,Social Media,49,Tier 1
CUST02973,2024-01-15,Organic Search,27,Tier 1
CUST02974,2023-07-13,Paid Ads,38,Tier 2
CUST02975,2023-07-15,Organic Search,28,Tier 3
CUST02976,2023-09-27,Paid Ads,55,Tier 2
CUST02977,2024-01-04,Paid Ads,45,Tier 1
CUST02978,2023-07-22,Social Media,31,Tier 1
CUST02979,2024-01-07,Organic Search,59,Tier 1
CUST02980,2023-09-12,Paid Ads,20,Tier 1
CUST02981,2023-07-25,Email,39,Tier 1
CUST02982,2023-10-09,Paid Ads,51,Tier 2
CUST02983,2023-12-23,Social Media,42,Tier 1
CUST02984,2023-12-18,Paid Ads,52,Tier 1
CUST02985,2023-10-25,Referral,27,Tier 2
CUST02986,2023-12-13,Paid Ads,20,Tier 1
CUST02987,2023-08-10,Email,48,Tier 3
CUST02988,2023-12-20,Social Media,40,Tier 1
CUST02989,2023-09-26,Organic Search,29,Tier 3
CUST02990,2023-12-15,Organic Search,35,Tier 3
CUST02991,2023-10-18,Social Media,54,Tier 3
CUST02992,2023-10-28,Paid Ads,31,Tier 1
CUST02993,2023-10-05,Social Media,25,Tier 3
CUST02994,2023-11-22,Referral,34,Tier 1
CUST02995,2023-08-26,Paid Ads,51,Tier 1
CUST02996,2023-11-07,Paid Ads,19,Tier 1
CUST02997,2023-10-04,Paid Ads,29,Tier 1
CUST02998,2023-10-29,Paid Ads,24,Tier 1
CUST02999,2023-08-31,Social Media,38,Tier 1
CUST03000,2023-11-14,Social Media,53,Tier 1
