transaction_id,customer_id,transaction_date,category,order_value,quantity
TXN010192,CUST00442,2024-07-17,Apparel,2490.69,4
TXN010193,CUST00442,2024-08-29,Beauty,3285.32,3
TXN010194,CUST00442,2024-08-15,Apparel,2927.42,3
TXN010195,CUST00442,2024-09-10,Apparel,3638.14,2
TXN010196,CUST00442,2024-08-30,Apparel,2880.5,3
TXN010197,CUST00442,2024-08-26,Electronics,4850.32,4
TXN010198,CUST00442,2024-09-06,Books,3325.16,4
TXN010199,CUST00442,2024-08-28,Electronics,2993.11,3
TXN010200,CUST00442,2024-08-21,Electronics,2748.35,4
TXN010201,CUST00442,2024-09-24,Apparel,1625.63,2
TXN010202,CUST00442,2024-10-08,Electronics,2684.65,4
TXN010203,CUST00442,2024-10-09,Electronics,3597.53,2
TXN010204,CUST00442,2024-10-04,Apparel,3655.2,3
TXN010205,CUST00442,2024-09-29,Beauty,4181.13,2
TXN010206,CUST00442,2024-10-13,Sports,4794.95,1
TXN010207,CUST00442,2024-10-20,Electronics,3547.14,2
TXN010208,CUST00442,2024-10-17,Apparel,2749.62,4
TXN010209,CUST00442,2024-11-02,Books,3938.43,3
TXN010210,CUST00442,2024-10-13,Home & Kitchen,3650.86,4
TXN010211,CUST00442,2024-10-30,Electronics,1622.95,2
TXN010212,CUST00442,2024-10-14,Books,2655.88,1
TXN010213,CUST00442,2024-10-24,Sports,1891.69,2
TXN010214,CUST00442,2024-12-07,Apparel,2321.85,1
TXN010215,CUST00442,2024-12-07,Home & Kitchen,3060.36,1
TXN010216,CUST00442,2024-11-12,Sports,3460.52,3
TXN010217,CUST00442,2024-12-09,Beauty,4123.11,2
TXN010218,CUST00442,2024-11-22,Books,1682.8,3
TXN010219,CUST00442,2024-12-04,Electronics,2538.35,4
TXN010220,CUST00442,2024-12-07,Books,2964.55,3
TXN010221,CUST00442,2024-11-25,Electronics,4067.25,1
TXN010222,CUST00442,2024-11-12,Books,2574.21,1
TXN010223,CUST00442,2024-11-30,Books,2257.13,2
TXN010224,CUST00442,2025-01-08,Beauty,1611.75,1
TXN010225,CUST00442,2024-12-20,Home & Kitchen,4499.38,3
TXN010226,CUST00442,2025-01-25,Sports,4041.66,2
TXN010227,CUST00442,2025-01-10,Apparel,4943.84,1
TXN010228,CUST00442,2025-01-10,Apparel,1732.28,2
TXN010229,CUST00442,2025-01-17,Beauty,4484.07,2
TXN010230,CUST00442,2025-02-08,Home & Kitchen,4400.35,2
TXN010231,CUST00442,2025-02-25,Books,3050.08,2
TXN010232,CUST00442,2025-03-19,Home & Kitchen,2409.41,2
TXN010233,CUST00442,2025-03-28,Books,3999.59,1
TXN010234,CUST00442,2025-03-26,Sports,3914.87,1
TXN010235,CUST00442,2025-05-08,Electronics,2875.98,2
TXN010236,CUST00442,2025-04-27,Apparel,2813.2,4
TXN010237,CUST00442,2025-05-27,Electronics,3290.79,2
TXN010238,CUST00442,2025-05-18,Electronics,2600.9,1
TXN010239,CUST00442,2025-05-31,Sports,2278.5,1
TXN010240,CUST00443,2024-01-15,Beauty,625.19,1
TXN010241,CUST00443,2024-02-03,Electronics,618.1,1
TXN010242,CUST00443,2024-02-20,Books,537.55,3
TXN010243,CUST00443,2024-02-27,Beauty,150.18,1
TXN010244,CUST00443,2024-03-15,Sports,446.38,3
TXN010245,CUST00443,2024-05-22,Sports,707.83,4
TXN010246,CUST00443,2024-07-08,Sports,681.88,2
TXN010247,CUST00443,2024-09-15,Apparel,578.54,4
TXN010248,CUST00443,2024-10-26,Electronics,553.67,3
TXN010249,CUST00443,2024-12-02,Apparel,685.59,3
TXN010250,CUST00443,2024-11-13,Electronics,488.08,3
TXN010251,CUST00443,2024-11-20,Sports,772.92,4
TXN010252,CUST00443,2025-02-20,Electronics,220.38,1
TXN010253,CUST00443,2025-02-19,Apparel,562.0,1
TXN010254,CUST00443,2025-03-01,Sports,564.37,3
TXN010255,CUST00443,2025-05-28,Beauty,437.12,3
TXN010256,CUST00444,2023-10-29,Sports,281.49,1
TXN010257,CUST00444,2024-09-15,Apparel,658.56,2
TXN010258,CUST00444,2024-10-13,Beauty,684.57,3
TXN010259,CUST00444,2025-02-25,Beauty,667.87,4
TXN010260,CUST00445,2024-01-23,Electronics,1302.25,3
TXN010261,CUST00445,2024-01-27,Beauty,1940.43,1
TXN010262,CUST00445,2024-04-06,Books,968.44,1
TXN010263,CUST00445,2024-04-10,Books,1774.12,4
TXN010264,CUST00445,2024-04-11,Beauty,1257.74,3
TXN010265,CUST00445,2024-04-20,Home & Kitchen,2279.78,1
TXN010266,CUST00445,2024-05-17,Apparel,1757.45,2
TXN010267,CUST00445,2024-07-06,Sports,3304.19,1
TXN010268,CUST00445,2024-06-26,Books,1421.89,1
TXN010269,CUST00445,2024-08-19,Books,2259.41,1
TXN010270,CUST00445,2024-08-12,Electronics,1271.33,3
TXN010271,CUST00445,2024-09-16,Beauty,1057.58,4
TXN010272,CUST00445,2024-09-18,Electronics,2115.08,3
TXN010273,CUST00445,2024-10-12,Home & Kitchen,2630.61,4
TXN010274,CUST00445,2024-09-21,Beauty,2085.69,4
TXN010275,CUST00445,2024-10-03,Sports,1525.58,4
TXN010276,CUST00445,2024-11-14,Sports,2601.02,1
TXN010277,CUST00445,2024-12-26,Apparel,957.74,4
TXN010278,CUST00445,2024-12-30,Books,2180.79,2
TXN010279,CUST00445,2025-02-12,Beauty,1335.44,1
TXN010280,CUST00445,2025-02-16,Sports,1818.41,1
TXN010281,CUST00445,2025-02-05,Beauty,1941.28,1
TXN010282,CUST00445,2025-01-22,Home & Kitchen,757.8,1
TXN010283,CUST00445,2025-03-10,Sports,2015.54,1
TXN010284,CUST00445,2025-03-14,Apparel,1747.49,2
TXN010285,CUST00445,2025-02-26,Apparel,1058.06,3
TXN010286,CUST00445,2025-02-23,Beauty,1259.18,3
TXN010287,CUST00445,2025-03-04,Beauty,1809.36,2
TXN010288,CUST00445,2025-03-23,Home & Kitchen,2003.14,4
TXN010289,CUST00445,2025-04-14,Home & Kitchen,1269.13,2
TXN010290,CUST00445,2025-04-02,Apparel,584.4,4
TXN010291,CUST00445,2025-04-18,Electronics,1392.56,3
TXN010292,CUST00445,2025-04-15,Sports,1707.49,2
TXN010293,CUST00445,2025-05-03,Home & Kitchen,2125.45,4
TXN010294,CUST00445,2025-05-08,Home & Kitchen,1042.52,3
TXN010295,CUST00445,2025-05-26,Home & Kitchen,1286.83,2
TXN010296,CUST00446,2023-11-14,Apparel,1725.18,3
TXN010297,CUST00446,2023-10-26,Sports,2111.74,3
TXN010298,CUST00446,2023-11-23,Home & Kitchen,1416.43,2
TXN010299,CUST00446,2023-11-16,Books,1233.62,1
TXN010300,CUST00446,2023-11-01,Books,1558.51,4
TXN010301,CUST00446,2023-11-05,Electronics,1224.74,4
TXN010302,CUST00446,2023-12-05,Sports,1173.51,1
TXN010303,CUST00446,2024-01-05,Sports,2168.95,1
TXN010304,CUST00446,2024-01-31,Apparel,2373.04,4
TXN010305,CUST00446,2024-01-29,Books,1927.67,3
TXN010306,CUST00446,2024-02-26,Home & Kitchen,1736.88,2
TXN010307,CUST00446,2024-03-14,Apparel,245.45,2
TXN010308,CUST00446,2024-03-10,Beauty,1956.03,3
TXN010309,CUST00446,2024-02-29,Electronics,2244.83,3
TXN010310,CUST00446,2024-04-22,Books,847.75,2
TXN010311,CUST00446,2024-04-22,Home & Kitchen,1523.09,2
TXN010312,CUST00446,2024-03-30,Electronics,853.5,4
TXN010313,CUST00446,2024-05-09,Apparel,1221.83,1
TXN010314,CUST00446,2024-06-14,Electronics,2410.43,3
TXN010315,CUST00446,2024-06-20,Sports,2603.12,4
TXN010316,CUST00446,2024-07-08,Beauty,2845.21,4
TXN010317,CUST00446,2024-07-09,Apparel,1409.73,2
TXN010318,CUST00446,2024-07-04,Beauty,2281.92,1
TXN010319,CUST00446,2024-07-21,Home & Kitchen,1820.9,2
TXN010320,CUST00446,2024-07-29,Apparel,1144.58,2
TXN010321,CUST00446,2024-08-13,Sports,150.0,4
TXN010322,CUST00446,2024-08-13,Beauty,443.98,2
TXN010323,CUST00446,2024-10-14,Apparel,2346.65,2
TXN010324,CUST00446,2024-09-25,Apparel,1888.85,4
TXN010325,CUST00446,2024-10-04,Books,2120.42,2
TXN010326,CUST00446,2024-09-24,Apparel,907.26,2
TXN010327,CUST00446,2024-10-08,Sports,1591.17,3
TXN010328,CUST00446,2024-10-01,Beauty,1818.31,1
TXN010329,CUST00446,2024-09-20,Home & Kitchen,558.08,3
TXN010330,CUST00446,2024-11-06,Home & Kitchen,1172.2,1
TXN010331,CUST00446,2024-12-09,Home & Kitchen,1684.43,4
TXN010332,CUST00446,2024-12-02,Electronics,2188.56,4
TXN010333,CUST00446,2024-12-30,Books,1988.11,3
TXN010334,CUST00446,2025-02-04,Books,1140.07,4
TXN010335,CUST00446,2025-01-29,Beauty,1070.75,3
TXN010336,CUST00446,2025-01-18,Electronics,1769.3,3
TXN010337,CUST00446,2025-03-12,Beauty,1790.88,3
TXN010338,CUST00446,2025-03-08,Sports,2869.62,3
TXN010339,CUST00446,2025-04-12,Sports,2252.42,3
TXN010340,CUST00446,2025-04-02,Apparel,1573.2,2
TXN010341,CUST00446,2025-03-29,Apparel,1416.33,3
TXN010342,CUST00446,2025-05-15,Sports,2112.72,2
TXN010343,CUST00446,2025-05-03,Electronics,1913.61,1
TXN010344,CUST00446,2025-05-21,Electronics,1259.93,2
TXN010345,CUST00447,2024-02-01,Electronics,3749.77,2
TXN010346,CUST00447,2024-01-23,Beauty,6323.85,4
TXN010347,CUST00447,2024-01-24,Books,3978.44,1
TXN010348,CUST00447,2024-01-21,Electronics,4599.43,2
TXN010349,CUST00447,2024-02-13,Apparel,1037.61,4
TXN010350,CUST00447,2024-03-09,Beauty,4712.51,3
TXN010351,CUST00447,2024-03-08,Sports,3341.42,1
TXN010352,CUST00447,2024-04-09,Electronics,2291.6,1
TXN010353,CUST00447,2024-03-20,Electronics,3444.26,1
TXN010354,CUST00447,2024-04-11,Sports,2793.73,3
TXN010355,CUST00447,2024-04-02,Sports,4439.47,1
TXN010356,CUST00447,2024-04-09,Books,3842.81,4
TXN010357,CUST00447,2024-04-25,Sports,4758.51,1
TXN010358,CUST00447,2024-04-20,Apparel,2673.1,4
TXN010359,CUST00447,2024-05-12,Electronics,2469.56,1
TXN010360,CUST00447,2024-05-13,Electronics,3654.19,3
TXN010361,CUST00447,2024-04-14,Sports,1910.04,2
TXN010362,CUST00447,2024-05-18,Sports,3217.28,1
TXN010363,CUST00447,2024-06-28,Sports,3076.64,1
TXN010364,CUST00447,2024-07-01,Home & Kitchen,2198.43,2
TXN010365,CUST00447,2024-06-22,Beauty,3564.29,4
TXN010366,CUST00447,2024-07-09,Apparel,1118.39,3
TXN010367,CUST00447,2024-07-01,Beauty,2683.81,1
TXN010368,CUST00447,2024-08-07,Beauty,3625.23,1
TXN010369,CUST00447,2024-08-26,Electronics,2480.21,1
TXN010370,CUST00447,2024-09-02,Home & Kitchen,2757.95,2
TXN010371,CUST00447,2024-08-22,Beauty,3671.6,4
TXN010372,CUST00447,2024-08-22,Apparel,5146.75,2
TXN010373,CUST00447,2024-09-15,Sports,3652.05,3
TXN010374,CUST00447,2024-09-17,Sports,1052.3,4
TXN010375,CUST00447,2024-10-09,Apparel,1449.6,3
TXN010376,CUST00447,2024-09-29,Electronics,4614.95,2
TXN010377,CUST00447,2024-11-02,Beauty,4789.27,3
TXN010378,CUST00447,2024-10-13,Apparel,3629.32,2
TXN010379,CUST00447,2024-10-16,Beauty,3359.03,2
TXN010380,CUST00447,2024-10-19,Books,3832.86,1
TXN010381,CUST00447,2024-10-12,Home & Kitchen,3716.04,4
TXN010382,CUST00447,2024-10-21,Sports,3886.65,2
TXN010383,CUST00447,2024-12-08,Sports,2703.44,4
TXN010384,CUST00447,2024-12-01,Home & Kitchen,2223.93,4
TXN010385,CUST00447,2024-12-07,Apparel,3188.08,4
TXN010386,CUST00447,2024-12-22,Home & Kitchen,2777.1,4
TXN010387,CUST00447,2024-12-19,Books,2865.99,1
TXN010388,CUST00447,2024-12-20,Home & Kitchen,3197.63,2
TXN010389,CUST00447,2024-12-25,Electronics,4271.34,1
TXN010390,CUST00447,2024-12-15,Sports,4035.0,3
TXN010391,CUST00447,2024-12-20,Home & Kitchen,2343.29,4
TXN010392,CUST00447,2025-01-10,Sports,3715.17,3
TXN010393,CUST00447,2025-01-26,Apparel,3784.06,1
TXN010394,CUST00447,2025-02-06,Apparel,3685.29,2
TXN010395,CUST00447,2025-02-14,Beauty,4741.67,4
TXN010396,CUST00447,2025-02-23,Electronics,3302.22,3
TXN010397,CUST00447,2025-04-02,Home & Kitchen,4305.71,4
TXN010398,CUST00447,2025-03-24,Sports,2072.51,4
TXN010399,CUST00447,2025-03-28,Electronics,5490.37,2
TXN010400,CUST00447,2025-04-01,Electronics,4117.66,2
TXN010401,CUST00447,2025-04-26,Sports,2339.94,1
TXN010402,CUST00447,2025-05-08,Home & Kitchen,2182.95,3
TXN010403,CUST00447,2025-04-14,Apparel,2116.46,1
TXN010404,CUST00447,2025-04-29,Electronics,4116.46,3
TXN010405,CUST00447,2025-05-07,Sports,3267.64,1
TXN010406,CUST00447,2025-05-23,Apparel,6465.8,3
TXN010407,CUST00447,2025-06-03,Beauty,4088.99,4
TXN010408,CUST00447,2025-05-13,Electronics,2196.94,3
TXN010409,CUST00447,2025-05-12,Sports,2936.79,1
TXN010410,CUST00448,2023-12-16,Home & Kitchen,867.46,4
TXN010411,CUST00448,2023-12-07,Books,1214.99,1
TXN010412,CUST00448,2024-02-09,Apparel,2662.79,1
TXN010413,CUST00448,2024-02-28,Home & Kitchen,1595.28,2
TXN010414,CUST00448,2024-03-06,Electronics,1334.67,1
TXN010415,CUST00448,2024-05-05,Books,2354.08,2
TXN010416,CUST00448,2024-06-05,Sports,1284.74,2
TXN010417,CUST00448,2024-06-24,Electronics,1689.53,1
TXN010418,CUST00448,2024-06-06,Books,1586.5,3
TXN010419,CUST00448,2024-07-08,Electronics,1311.63,4
TXN010420,CUST00448,2024-07-29,Apparel,1368.21,4
TXN010421,CUST00448,2024-07-07,Electronics,1628.83,2
TXN010422,CUST00448,2024-08-09,Apparel,2088.57,1
TXN010423,CUST00448,2024-08-07,Beauty,1523.34,4
TXN010424,CUST00448,2024-10-18,Sports,2383.76,2
TXN010425,CUST00448,2024-10-09,Books,1508.35,2
TXN010426,CUST00448,2024-11-08,Electronics,1446.09,3
TXN010427,CUST00448,2024-11-13,Electronics,2508.01,4
TXN010428,CUST00448,2025-01-17,Home & Kitchen,1954.18,4
TXN010429,CUST00448,2025-01-16,Apparel,1891.74,3
TXN010430,CUST00448,2025-01-10,Beauty,1695.65,2
TXN010431,CUST00448,2025-02-09,Apparel,1357.73,1
TXN010432,CUST00448,2025-02-27,Apparel,2625.07,2
TXN010433,CUST00448,2025-04-09,Books,2242.92,1
TXN010434,CUST00448,2025-05-06,Electronics,566.46,2
TXN010435,CUST00448,2025-05-05,Sports,2223.67,3
TXN010436,CUST00448,2025-06-02,Electronics,1306.64,4
TXN010437,CUST00448,2025-06-22,Beauty,2096.3,3
TXN010438,CUST00448,2025-06-22,Apparel,1440.73,4
TXN010439,CUST00449,2024-07-23,Beauty,482.4,4
TXN010440,CUST00449,2024-11-25,Home & Kitchen,373.23,2
TXN010441,CUST00449,2024-11-14,Home & Kitchen,463.1,4
TXN010442,CUST00450,2023-12-19,Beauty,582.44,1
TXN010443,CUST00450,2024-05-08,Electronics,449.43,2
TXN010444,CUST00450,2024-08-16,Apparel,399.77,3
TXN010445,CUST00450,2025-03-23,Apparel,540.53,1
TXN010446,CUST00450,2025-03-21,Electronics,1012.19,1
TXN010447,CUST00450,2025-05-08,Electronics,566.94,2
TXN010448,CUST00451,2024-01-19,Beauty,842.05,2
TXN010449,CUST00451,2024-03-07,Sports,1709.57,4
TXN010450,CUST00451,2024-03-02,Beauty,1475.02,3
TXN010451,CUST00451,2024-03-21,Apparel,1648.92,4
TXN010452,CUST00451,2024-03-20,Home & Kitchen,1457.47,1
TXN010453,CUST00451,2024-04-02,Electronics,1805.92,3
TXN010454,CUST00451,2024-04-04,Beauty,1922.19,3
TXN010455,CUST00451,2024-04-08,Home & Kitchen,1353.69,2
TXN010456,CUST00451,2024-04-25,Beauty,2744.96,3
TXN010457,CUST00451,2024-05-05,Sports,1669.05,2
TXN010458,CUST00451,2024-04-26,Electronics,2021.01,1
TXN010459,CUST00451,2024-04-29,Electronics,1550.63,2
TXN010460,CUST00451,2024-06-01,Sports,2289.7,1
TXN010461,CUST00451,2024-06-07,Apparel,1234.51,2
TXN010462,CUST00451,2024-07-06,Electronics,2205.99,3
TXN010463,CUST00451,2024-06-29,Electronics,2510.88,1
TXN010464,CUST00451,2024-07-04,Sports,1650.48,3
TXN010465,CUST00451,2024-07-25,Electronics,1982.98,1
TXN010466,CUST00451,2024-09-04,Sports,150.0,2
TXN010467,CUST00451,2024-08-24,Beauty,2284.28,1
TXN010468,CUST00451,2024-09-04,Apparel,2940.0,1
TXN010469,CUST00451,2024-08-22,Apparel,1202.94,2
TXN010470,CUST00451,2024-10-03,Apparel,1948.53,4
TXN010471,CUST00451,2024-09-11,Books,1464.37,4
TXN010472,CUST00451,2024-09-20,Electronics,1743.55,1
TXN010473,CUST00451,2024-11-13,Home & Kitchen,1894.34,4
TXN010474,CUST00451,2024-12-04,Electronics,1448.03,2
TXN010475,CUST00451,2024-12-30,Apparel,566.08,2
TXN010476,CUST00451,2024-12-13,Home & Kitchen,1531.18,2
TXN010477,CUST00451,2025-01-03,Sports,2530.38,4
TXN010478,CUST00451,2024-12-08,Electronics,1747.99,3
TXN010479,CUST00451,2025-01-14,Sports,1621.44,1
TXN010480,CUST00451,2025-01-12,Apparel,702.82,3
TXN010481,CUST00451,2025-02-14,Home & Kitchen,2460.1,1
TXN010482,CUST00451,2025-03-28,Sports,1606.74,3
TXN010483,CUST00451,2025-04-15,Home & Kitchen,1089.94,3
TXN010484,CUST00451,2025-04-05,Books,2489.94,1
TXN010485,CUST00451,2025-04-06,Apparel,1810.8,1
TXN010486,CUST00451,2025-05-22,Home & Kitchen,2027.81,4
TXN010487,CUST00451,2025-05-15,Books,150.0,3
TXN010488,CUST00452,2023-12-24,Home & Kitchen,472.21,1
TXN010489,CUST00452,2024-03-05,Beauty,876.56,4
TXN010490,CUST00452,2024-03-12,Home & Kitchen,503.99,2
TXN010491,CUST00452,2024-03-14,Electronics,611.63,1
TXN010492,CUST00452,2024-03-06,Sports,960.56,4
TXN010493,CUST00452,2024-04-08,Beauty,726.58,1
TXN010494,CUST00452,2024-05-16,Sports,1018.17,3
TXN010495,CUST00452,2024-07-11,Beauty,950.35,3
TXN010496,CUST00452,2024-06-20,Sports,696.83,4
TXN010497,CUST00452,2024-08-20,Sports,936.47,2
TXN010498,CUST00452,2024-09-03,Books,1028.38,1
TXN010499,CUST00452,2024-08-23,Sports,636.23,1
TXN010500,CUST00452,2024-11-16,Sports,348.79,4
TXN010501,CUST00452,2025-01-06,Electronics,911.55,2
TXN010502,CUST00452,2025-02-20,Electronics,1571.43,3
TXN010503,CUST00452,2025-05-12,Beauty,1207.97,2
TXN010504,CUST00453,2024-01-01,Books,298.04,1
TXN010505,CUST00453,2024-01-11,Beauty,798.64,3
TXN010506,CUST00453,2024-01-20,Electronics,1661.08,2
TXN010507,CUST00453,2024-01-30,Beauty,994.93,2
TXN010508,CUST00453,2024-01-25,Home & Kitchen,230.4,3
TXN010509,CUST00453,2024-02-27,Beauty,1303.47,4
TXN010510,CUST00453,2024-03-15,Electronics,1348.11,3
TXN010511,CUST00453,2024-03-29,Home & Kitchen,1015.57,1
TXN010512,CUST00453,2024-06-08,Apparel,1084.63,2
TXN010513,CUST00453,2024-06-14,Beauty,588.58,1
TXN010514,CUST00453,2024-06-17,Apparel,1297.06,3
TXN010515,CUST00453,2024-07-15,Sports,1259.47,4
TXN010516,CUST00453,2024-07-10,Books,681.6,4
TXN010517,CUST00453,2024-06-19,Beauty,1136.38,2
TXN010518,CUST00453,2024-07-29,Sports,985.9,2
TXN010519,CUST00453,2024-08-05,Home & Kitchen,474.8,4
TXN010520,CUST00453,2024-07-26,Sports,1012.75,4
TXN010521,CUST00453,2024-07-18,Sports,871.21,1
TXN010522,CUST00453,2024-10-18,Electronics,1007.68,4
TXN010523,CUST00453,2024-12-05,Sports,711.53,1
TXN010524,CUST00453,2025-01-09,Sports,968.65,4
TXN010525,CUST00453,2025-01-13,Beauty,1176.92,4
TXN010526,CUST00453,2025-01-31,Apparel,1068.85,2
TXN010527,CUST00453,2025-02-02,Electronics,1377.89,2
TXN010528,CUST00453,2025-05-07,Apparel,919.07,1
TXN010529,CUST00454,2023-07-20,Electronics,1512.17,4
TXN010530,CUST00454,2023-08-07,Electronics,2173.09,4
TXN010531,CUST00454,2023-08-10,Electronics,1484.62,1
TXN010532,CUST00454,2023-10-08,Beauty,1142.13,4
TXN010533,CUST00454,2023-10-01,Electronics,1159.31,4
TXN010534,CUST00454,2023-10-03,Electronics,998.92,2
TXN010535,CUST00454,2023-10-27,Apparel,1699.53,2
TXN010536,CUST00454,2023-11-13,Books,1218.62,2
TXN010537,CUST00454,2023-11-13,Beauty,1803.19,4
TXN010538,CUST00454,2023-12-08,Electronics,2040.61,4
TXN010539,CUST00454,2023-12-12,Beauty,1582.97,1
TXN010540,CUST00454,2023-12-27,Beauty,1761.96,1
TXN010541,CUST00454,2024-01-29,Sports,1038.53,4
TXN010542,CUST00454,2024-01-16,Beauty,1327.64,2
TXN010543,CUST00454,2024-02-02,Apparel,2127.29,4
TXN010544,CUST00454,2024-03-08,Sports,1419.32,1
TXN010545,CUST00454,2024-02-10,Electronics,1449.58,3
TXN010546,CUST00454,2024-02-19,Apparel,2181.73,2
TXN010547,CUST00454,2024-02-11,Home & Kitchen,2440.63,4
TXN010548,CUST00454,2024-04-08,Beauty,1555.87,3
TXN010549,CUST00454,2024-04-11,Sports,1556.92,2
TXN010550,CUST00454,2024-05-06,Books,623.12,2
TXN010551,CUST00454,2024-05-02,Electronics,2116.73,2
TXN010552,CUST00454,2024-05-07,Apparel,1563.1,1
TXN010553,CUST00454,2024-04-17,Home & Kitchen,1781.13,4
TXN010554,CUST00454,2024-05-21,Sports,2176.77,3
TXN010555,CUST00454,2024-06-10,Home & Kitchen,1210.56,3
TXN010556,CUST00454,2024-06-15,Beauty,2315.08,2
TXN010557,CUST00454,2024-07-23,Apparel,1838.4,4
TXN010558,CUST00454,2024-07-28,Books,1378.97,1
TXN010559,CUST00454,2024-11-01,Beauty,1765.72,1
TXN010560,CUST00454,2024-10-15,Apparel,2386.77,3
TXN010561,CUST00454,2024-11-05,Sports,2796.53,1
TXN010562,CUST00454,2024-10-12,Electronics,2362.58,2
TXN010563,CUST00454,2024-11-29,Beauty,1371.45,3
TXN010564,CUST00454,2024-12-05,Books,1822.87,4
TXN010565,CUST00454,2024-12-04,Sports,1218.5,1
TXN010566,CUST00454,2024-12-12,Books,1537.15,2
TXN010567,CUST00454,2024-12-10,Beauty,2167.37,1
TXN010568,CUST00454,2024-12-16,Books,2223.66,3
TXN010569,CUST00454,2025-01-11,Electronics,1316.68,4
TXN010570,CUST00454,2025-02-15,Beauty,1237.7,4
TXN010571,CUST00454,2025-02-16,Electronics,977.14,3
TXN010572,CUST00454,2025-03-21,Electronics,1589.7,2
TXN010573,CUST00454,2025-04-26,Sports,1399.42,4
TXN010574,CUST00454,2025-04-14,Books,1815.35,3
TXN010575,CUST00454,2025-04-06,Apparel,1724.29,2
TXN010576,CUST00454,2025-04-18,Beauty,1129.18,2
TXN010577,CUST00454,2025-05-08,Home & Kitchen,1619.0,1
TXN010578,CUST00454,2025-05-19,Sports,1307.45,1
TXN010579,CUST00454,2025-06-01,Books,1289.92,3
TXN010580,CUST00454,2025-05-21,Electronics,1836.34,2
TXN010581,CUST00454,2025-06-02,Apparel,2065.51,4
TXN010582,CUST00454,2025-05-05,Electronics,1354.6,2
TXN010583,CUST00454,2025-05-21,Sports,2216.81,3
TXN010584,CUST00455,2023-12-03,Books,551.91,3
TXN010585,CUST00455,2024-01-24,Apparel,299.37,2
TXN010586,CUST00455,2024-01-19,Home & Kitchen,966.95,3
TXN010587,CUST00455,2024-02-10,Sports,463.94,4
TXN010588,CUST00455,2024-05-26,Home & Kitchen,197.07,3
TXN010589,CUST00455,2024-05-28,Beauty,706.76,2
TXN010590,CUST00455,2024-06-10,Books,579.16,1
TXN010591,CUST00455,2024-10-06,Beauty,1060.02,4
TXN010592,CUST00455,2025-02-22,Beauty,453.59,3
TXN010593,CUST00456,2023-12-13,Apparel,1218.72,2
TXN010594,CUST00456,2023-11-30,Apparel,1523.62,4
TXN010595,CUST00456,2023-12-13,Beauty,1195.04,3
TXN010596,CUST00456,2023-12-15,Home & Kitchen,1338.6,1
TXN010597,CUST00456,2023-12-27,Beauty,965.58,4
TXN010598,CUST00456,2024-01-18,Books,1116.29,2
TXN010599,CUST00456,2024-03-26,Sports,1358.34,1
TXN010600,CUST00456,2024-04-16,Apparel,1246.93,3
TXN010601,CUST00456,2024-05-06,Apparel,261.29,1
TXN010602,CUST00456,2024-05-29,Home & Kitchen,848.54,2
TXN010603,CUST00456,2024-06-06,Apparel,659.4,1
TXN010604,CUST00456,2024-06-07,Beauty,745.4,3
TXN010605,CUST00456,2024-07-25,Home & Kitchen,907.55,2
TXN010606,CUST00456,2024-07-28,Books,652.96,4
TXN010607,CUST00456,2024-08-07,Beauty,600.89,1
TXN010608,CUST00456,2024-09-06,Home & Kitchen,1067.99,1
TXN010609,CUST00456,2024-09-18,Home & Kitchen,999.57,2
TXN010610,CUST00456,2025-01-20,Home & Kitchen,963.16,2
TXN010611,CUST00456,2025-02-25,Beauty,1218.69,2
TXN010612,CUST00456,2025-03-23,Apparel,916.12,1
TXN010613,CUST00457,2024-01-22,Electronics,573.99,1
TXN010614,CUST00457,2024-01-30,Electronics,818.47,3
TXN010615,CUST00457,2024-03-16,Home & Kitchen,646.4,3
TXN010616,CUST00457,2024-08-15,Home & Kitchen,493.03,1
TXN010617,CUST00457,2024-08-28,Sports,669.71,2
TXN010618,CUST00457,2025-02-12,Sports,304.06,3
TXN010619,CUST00458,2024-01-14,Apparel,961.06,4
TXN010620,CUST00458,2023-12-22,Sports,951.69,2
TXN010621,CUST00458,2024-01-04,Apparel,385.62,3
TXN010622,CUST00458,2024-04-09,Sports,1709.16,4
TXN010623,CUST00458,2024-05-11,Apparel,988.98,2
TXN010624,CUST00458,2024-06-04,Home & Kitchen,1018.72,1
TXN010625,CUST00458,2024-06-18,Beauty,852.18,4
TXN010626,CUST00458,2024-07-25,Beauty,696.23,1
TXN010627,CUST00458,2024-08-19,Sports,1059.6,4
TXN010628,CUST00458,2024-08-24,Sports,1363.62,2
TXN010629,CUST00458,2024-09-15,Electronics,1335.26,2
TXN010630,CUST00458,2024-11-06,Sports,1387.39,4
TXN010631,CUST00458,2024-11-15,Home & Kitchen,862.0,4
TXN010632,CUST00458,2024-12-25,Beauty,525.57,1
TXN010633,CUST00458,2025-01-09,Beauty,946.02,4
TXN010634,CUST00458,2025-01-01,Apparel,689.37,4
TXN010635,CUST00458,2024-12-20,Sports,1329.34,4
TXN010636,CUST00458,2025-02-27,Electronics,364.99,1
TXN010637,CUST00459,2023-08-21,Beauty,753.2,2
TXN010638,CUST00459,2023-10-23,Electronics,618.55,4
TXN010639,CUST00459,2023-10-27,Apparel,522.57,4
TXN010640,CUST00459,2024-02-22,Beauty,617.38,4
TXN010641,CUST00459,2024-02-21,Apparel,594.95,3
TXN010642,CUST00459,2024-03-23,Electronics,282.44,1
TXN010643,CUST00459,2024-04-20,Beauty,540.57,3
